	year	month	day	        T1	        T2	        T3	        O1	        O2	        O3
	2009	   10	  7	   -76.402	   -80.466	   -64.672	      27.7	       2.5	      28.8
	2009	   10	 10	   -80.200	   -81.626	   -62.378	      23.7	       2.1	      35.8
	2009	   10	 14	   -74.232	   -75.584	   -53.226	      23.8	       5.0	      34.0
	2009	   10	 19	   -72.554	   -70.430	   -39.788	      23.5	       9.0	      49.6
	2009	   10	 23	   -73.338	   -76.954	   -54.978	      31.0	       9.4	      35.0
	2009	   10	 26	   -71.676	   -72.026	   -47.882	      21.1	       6.2	      44.3
	2009	   10	 29	   -71.268	   -72.608	   -48.828	      27.1	       6.8	      39.1
	2009	   11	  2	   -73.808	   -73.650	   -53.140	      21.6	       6.3	      38.1
	2009	   11	  9	   -70.908	   -71.068	   -50.472	      26.2	       7.6	      38.8
	2009	   11	 13	   -72.164	   -67.620	   -42.016	      24.6	       9.7	      50.6
	2009	   11	 21	   -64.890	   -59.072	   -33.196	      27.3	      13.3	      49.4
	2009	   11	 24	   -62.878	   -51.088	   -25.508	      26.7	      24.4	      81.9
	2009	   11	 28	   -61.142	   -48.908	   -23.026	      28.2	      23.8	      79.8
	2009	   12	  3	   -57.470	   -41.802	   -26.818	      26.2	      44.0	      86.5
	2009	   12	 10	   -54.834	   -40.830	   -27.044	      28.0	      37.8	      85.6
	2009	   12	 17	   -48.678	   -37.436	   -31.932	      28.2	      82.7	      76.0
	2009	   12	 24	   -45.184	   -37.370	   -33.310	      29.0	      81.5	      71.7
	2009	   12	 31	   -42.824	   -37.308	   -33.980	      35.9	      76.4	      75.1
	2010	    1	  7	   -44.912	   -39.102	   -35.812	      38.3	      66.6	      71.4
	2010	    1	 14	   -44.734	   -39.014	   -36.380	      42.2	      76.8	      62.4
	2010	    1	 21	   -42.838	   -40.360	   -37.432	      38.9	      68.4	      66.4
	2010	    1	 28	   -43.776	   -40.566	   -39.094	      38.0	      76.5	      64.9
	2010	    2	  4	   -45.554	   -40.186	   -39.274	      39.0	      76.5	      55.7
	2010	    2	 11	   -44.874	   -41.698	   -41.752	      41.0	      76.1	      52.3
	2010	    2	 18	   -44.190	   -42.270	   -43.160	      41.7	      78.5	      50.8
	2010	    2	 25	   -46.818	   -45.274	   -45.400	      40.4	      72.9	      52.5
	2010	    3	  4	   -45.090	   -46.190	   -46.528	      35.2	      76.2	      70.5
	2010	    3	 11	   -50.502	   -49.804	   -51.132	      37.1	      73.0	      56.1
	2010	    3	 18	   -51.088	   -52.244	   -53.870	      45.8	      83.2	      42.9
	2010	    3	 25	   -50.656	   -53.294	   -56.004	      39.1	      80.7	      67.9
	2010	    4	  1	   -51.684	   -55.432	   -59.480	      45.9	      86.0	      50.7
	2010	    4	  8	   -53.876	   -59.592	       NaN	      44.0	      83.8	       NaN
	2010	    4	 15	   -57.232	   -64.528	   -68.714	      44.4	      88.6	      46.4
	2010	    4	 22	   -58.288	   -65.654	   -71.576	      43.5	      85.1	      55.7
	2010	    4	 29	   -64.604	   -71.062	   -75.768	      48.0	      99.0	      49.7
	2010	    5	  6	   -69.650	   -74.434	   -78.878	      35.6	      87.5	      45.9
	2010	    5	 13	   -65.300	   -75.926	   -81.158	      39.1	      78.4	      44.7
	2010	    5	 20	   -69.816	   -79.564	   -83.784	      37.2	      87.7	      43.8
	2010	    5	 27	   -74.292	   -82.506	   -86.014	      38.1	      94.6	      44.3
	2010	    6	  3	   -73.960	   -83.566	   -87.782	      47.5	      93.9	      45.5
	2010	    6	 10	   -73.760	   -84.726	   -88.852	      46.7	      97.9	      44.9
	2010	    6	 17	   -73.790	   -84.692	   -88.162	      48.7	      95.9	      49.2
	2010	    6	 23	   -76.934	   -85.966	   -87.940	      47.6	      94.2	      43.8
	2010	    6	 30	   -77.636	   -87.478	   -90.446	      45.7	      96.0	      45.8
	2010	    7	  8	   -82.656	   -89.922	   -91.552	      45.2	      98.6	      44.9
	2010	    7	 15	   -77.582	   -86.918	   -88.842	      69.6	     103.8	      48.3
	2010	    7	 23	   -83.300	   -89.106	   -86.500	      48.3	      97.2	      48.3
	2010	    7	 29	   -79.730	   -87.756	   -83.220	      59.5	     103.8	      50.2
	2010	    8	  5	   -85.738	   -90.290	   -83.950	      34.1	      94.7	      50.4
	2010	    8	 12	   -83.406	   -89.990	   -85.870	      49.7	      96.5	      53.6
	2010	    8	 18	   -78.546	   -87.024	   -84.900	      61.2	     103.8	      55.2
	2010	    8	 23	   -81.202	   -88.732	   -87.048	      48.9	      85.5	      53.4
	2010	    8	 27	   -80.820	   -88.522	   -86.112	      51.8	      90.6	      55.6
	2010	    9	  1	   -80.972	   -88.810	   -85.954	      44.3	      85.9	      57.3
	2010	    9	  5	   -79.668	   -85.922	   -82.984	      55.7	      86.0	      54.1
	2010	    9	  9	   -76.854	   -84.434	   -82.358	      39.6	      42.0	      42.3
	2010	    9	 12	   -76.894	   -83.904	   -79.616	      43.0	      43.7	      44.4
	2010	    9	 15	   -79.034	   -83.386	   -76.540	      36.8	      50.8	      47.1
	2010	    9	 18	   -77.730	   -83.416	   -77.652	      36.0	      42.9	      42.9
	2010	    9	 21	   -80.332	   -85.530	   -78.968	      27.5	      23.8	      45.1
	2010	    9	 24	   -77.540	   -83.080	   -75.558	      30.8	      30.5	      45.1
	2010	    9	 26	   -79.128	   -83.998	   -76.020	      28.3	      25.0	      40.5
	2010	    9	 28	   -78.716	   -83.788	   -74.290	      22.5	       8.0	      41.2
	2010	    9	 30	   -79.008	   -83.674	   -73.400	      21.2	       5.8	      38.3
	2010	   10	  2	   -80.880	   -83.898	   -72.658	      23.2	       4.0	      38.8
	2010	   10	  4	   -77.366	   -80.990	   -66.644	      20.9	       5.1	      43.6
	2010	   10	  6	   -80.272	   -83.238	   -69.808	      17.6	       3.5	      41.6
	2010	   10	  9	   -76.408	   -79.048	       NaN	      15.5	       5.2	       NaN
	2010	   10	 11	   -78.554	   -81.322	   -65.858	      16.2	       3.9	      42.8
	2010	   10	 15	   -75.956	   -78.192	   -63.006	      17.3	       6.4	      45.7
	2010	   10	 18	   -75.638	   -78.218	   -62.344	      17.3	       7.1	      44.3
	2010	   10	 22	   -77.740	   -80.150	       NaN	      20.4	       NaN	       NaN
	2010	   10	 23	   -77.302	   -75.434	   -53.952	      22.1	      14.4	      46.3
	2010	   10	 27	   -77.004	   -71.886	   -47.892	      19.4	      22.9	      51.6
	2010	   10	 31	   -72.642	       NaN	       NaN	       NaN	       NaN	       NaN
	2010	   11	  2	   -76.440	   -72.884	   -52.118	      21.1	      14.8	      43.9
	2010	   11	  7	   -75.976	   -72.640	   -52.736	      18.9	      15.5	      43.8
	2010	   11	 10	   -76.244	   -70.630	   -50.320	      14.7	      17.3	      43.8
	2010	   11	 17	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN
	2010	   11	 24	   -68.666	   -61.246	   -40.290	      23.1	      29.1	      49.4
	2010	   11	 28	   -66.238	   -58.698	   -39.884	      22.0	      27.4	      44.6
	2010	   12	  3	   -69.150	   -58.396	   -35.964	      21.2	      26.2	      52.4
	2010	   12	  9	   -63.030	   -58.440	   -42.082	      26.7	      35.0	      47.0
	2010	   12	 15	   -64.032	   -51.632	   -32.000	      23.3	      32.7	      73.9
	2010	   12	 21	   -50.688	   -42.130	   -35.346	      27.0	      76.0	      82.7
	2010	   12	 29	   -47.368	   -39.540	   -33.546	      36.1	      76.8	      76.3
	2011	    1	  5	   -48.328	   -39.220	   -34.060	      33.3	      76.4	      72.7
	2011	    1	 12	   -47.460	   -39.822	   -35.730	      35.8	      75.5	      66.8
	2011	    1	 19	   -45.212	   -40.964	   -36.926	      32.8	      69.6	      61.3
	2011	    1	 27	   -43.686	   -42.648	   -39.220	      33.3	      67.4	      56.4
	2011	    2	  2	   -44.518	   -41.214	   -38.876	      35.6	      71.5	      66.8
	2011	    2	 12	   -45.360	   -42.038	   -41.124	      39.3	      70.9	      52.8
	2011	    2	 22	   -47.424	   -45.736	   -44.620	      35.8	      70.2	      56.8
	2011	    3	  4	   -45.148	   -46.002	   -46.242	      38.9	      75.0	      62.4
	2011	    3	 13	   -44.944	   -47.232	   -48.090	      41.6	      75.5	      56.6
	2011	    3	 22	   -50.928	   -52.272	   -54.394	      41.9	      83.2	      59.4
	2011	    4	  1	   -52.486	   -56.862	   -59.812	      44.9	      87.7	      54.6
	2011	    4	 10	   -55.286	   -60.062	   -64.514	      38.8	      78.8	      53.6
	2011	    4	 19	   -56.640	   -64.848	   -70.224	      48.0	      88.7	      49.2
	2011	    4	 29	   -63.108	   -69.158	   -75.612	      43.5	      90.8	      58.4
	2011	    5	  9	   -66.936	   -74.494	   -79.310	      36.9	      85.8	      52.2
	2011	    5	 18	   -64.564	   -76.250	       NaN	      36.4	      95.4	       NaN
	2011	    5	 28	   -70.632	   -80.098	   -86.602	      52.9	      99.1	      53.5
	2011	    6	  6	   -73.798	   -82.174	   -88.764	      42.5	      98.4	      57.0
	2011	    6	 16	   -74.110	   -84.948	   -90.736	      40.4	      98.5	      53.6
	2011	    6	 25	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN
	2011	    6	 30	   -76.736	   -86.832	   -91.090	      47.7	     102.3	      50.9
	2011	    7	 11	   -76.374	   -88.440	   -91.758	      48.1	      98.7	      50.3
	2011	    7	 21	   -77.734	   -89.772	   -92.200	      33.5	      90.4	      54.7
	2011	    7	 31	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN
	2011	    8	  8	   -78.416	   -89.508	   -92.372	      40.2	      82.6	      55.5
	2011	    8	 17	   -78.078	   -88.690	   -90.608	      39.0	      85.0	      52.7
	2011	    8	 25	   -81.090	   -91.118	   -91.834	      27.4	      65.4	      48.3
	2011	    9	  1	   -80.822	   -89.538	   -90.346	      30.3	      61.3	      45.4
	2011	    9	  7	   -77.338	   -87.736	   -89.138	      38.7	      74.6	      48.0
	2011	    9	 11	   -80.484	   -89.596	   -90.352	      27.3	      45.1	      39.3
	2011	    9	 15	   -78.824	   -86.946	   -86.950	      33.3	      54.2	      32.8
	2011	    9	 19	   -76.776	   -85.758	   -83.328	      34.8	      36.1	      35.1
	2011	    9	 23	   -78.224	   -84.310	   -81.348	      23.1	      20.9	      27.2
	2011	    9	 26	   -80.258	   -86.244	   -79.786	      25.2	      18.1	      20.2
	2011	    9	 29	   -79.532	   -86.250	   -82.482	      20.3	       9.2	      22.9
	2011	   10	  2	   -80.082	   -84.860	   -77.622	      17.8	       4.8	      20.6
	2011	   10	  5	   -76.394	   -85.972	   -79.492	      28.0	       8.4	      19.1
	2011	   10	  7	   -78.120	   -84.968	   -77.358	      19.9	       1.7	      17.8
	2011	   10	  9	   -76.162	   -82.994	   -72.962	      15.6	       0.8	      20.0
	2011	   10	 12	   -74.944	   -79.256	   -65.876	      22.9	       3.6	      27.3
	2011	   10	 16	   -74.200	       NaN	       NaN	      18.5	       NaN	       NaN
	2011	   10	 17	   -74.946	   -79.186	   -65.648	      17.3	       2.6	      29.4
	2011	   10	 21	   -81.880	   -81.540	   -64.924	      12.5	      16.7	      31.4
	2011	   10	 26	   -74.558	   -76.910	   -64.114	      20.1	      22.2	      31.6
	2011	   10	 31	   -74.336	   -74.900	   -61.040	      21.7	      15.2	      30.3
	2011	   11	  5	   -73.806	   -76.844	   -58.934	      23.7	      17.6	      35.8
	2011	   11	 10	   -69.922	   -69.994	   -49.620	      22.7	      20.1	      41.2
	2011	   11	 17	   -65.758	   -60.180	   -35.616	      25.6	      25.0	      59.2
	2011	   11	 24	   -66.454	   -59.922	   -34.414	      24.8	      25.9	      58.3
	2011	   12	  4	   -62.170	   -51.530	   -31.455	      23.2	      32.0	       NaN
	2011	   12	 14	   -58.538	   -45.792	   -27.338	      23.5	      40.8	      70.8
	2011	   12	 25	   -54.864	   -39.716	   -31.714	      24.4	      51.2	      89.5
	2012	    1	  3	   -47.964	   -38.254	   -31.630	      28.9	      67.4	      80.2
	2012	    1	 13	   -43.666	   -39.676	   -34.346	      38.4	      74.3	      72.4
	2012	    1	 24	   -43.756	   -39.340	   -35.902	      38.0	      73.1	      72.0
	2012	    2	  2	   -43.484	   -40.012	   -37.478	      41.2	      72.9	      72.1
	2012	    2	 12	   -45.556	   -42.344	   -40.222	      35.2	      70.9	      65.3
	2012	    2	 22	   -44.228	   -43.398	   -42.400	      40.1	      75.9	      73.0
	2012	    3	  3	   -47.130	   -46.056	   -45.716	      40.8	      75.0	      66.7
	2012	    3	 12	   -48.776	   -49.438	   -51.868	      33.4	      79.6	      62.7
	2012	    3	 22	   -50.866	   -51.820	   -55.308	      37.3	      80.0	      65.4
	2012	    3	 31	   -48.848	   -54.550	   -59.400	      32.4	      80.0	       NaN
	2012	    4	  9	   -52.248	   -58.626	   -64.050	      40.1	      90.0	      64.0
	2012	    4	 19	   -57.692	   -64.346	   -71.060	      53.1	      91.4	      60.3
	2012	    4	 28	   -58.322	   -66.636	   -74.342	      46.5	      94.9	      58.5
	2012	    5	  7	   -65.512	   -73.520	   -80.018	      33.6	      80.7	      60.1
	2012	    5	 16	   -67.880	   -76.074	   -82.820	      39.5	      97.2	      57.2
	2012	    5	 25	   -67.948	   -78.580	   -84.650	      48.0	     108.2	      54.6
	2012	    6	  4	   -68.918	   -81.044	   -85.380	      47.2	      98.2	      49.1
	2012	    6	 13	   -69.412	   -81.298	   -85.032	      65.5	     112.8	      51.3
	2012	    6	 22	   -74.018	   -84.784	   -87.622	      50.3	     103.5	      50.3
	2012	    7	  2	   -74.266	   -86.088	   -89.586	      39.0	     102.6	      52.0
	2012	    7	 11	   -78.406	   -88.216	   -90.090	      40.3	     100.0	      52.4
	2012	    7	 20	   -79.076	   -88.208	   -89.192	      53.0	     111.0	      50.0
	2012	    7	 30	   -81.266	   -89.654	   -89.688	      53.1	     102.7	      52.9
	2012	    8	  8	   -80.398	   -89.644	   -90.244	      51.2	     103.1	      52.3
	2012	    8	 17	   -82.208	   -89.414	   -87.808	      48.5	     107.8	      53.6
	2012	    8	 27	   -80.148	   -87.776	   -86.286	      61.3	      99.4	      48.6
	2012	    9	  1	   -81.676	   -88.162	   -84.792	      33.2	      89.7	      49.8
	2012	    9	  6	   -80.592	   -87.910	   -84.624	      42.2	      74.7	      46.9
	2012	    9	 11	   -80.782	   -86.938	   -82.714	      30.9	      43.2	      36.8
	2012	    9	 15	   -83.242	   -86.612	   -78.236	      25.8	      49.8	      45.7
	2012	    9	 19	   -81.282	   -84.032	   -74.206	      26.8	      43.5	      44.8
	2012	    9	 23	   -80.504	   -82.636	   -73.070	      25.3	      35.1	      36.8
	2012	    9	 26	   -80.004	   -82.020	   -70.926	      28.5	      23.5	      37.3
	2012	    9	 29	   -78.136	   -79.940	   -66.780	      23.9	      12.4	      39.3
	2012	   10	  2	   -77.780	   -79.180	   -63.526	      22.2	       9.9	      40.1
	2012	   10	  5	   -79.380	   -80.074	   -64.212	      21.9	       7.5	      36.8
	2012	   10	  8	   -73.312	   -70.178	   -45.880	      19.2	      11.0	      49.6
	2012	   10	 12	   -74.208	   -67.986	   -43.418	      16.9	      12.2	      50.9
	2012	   10	 16	   -70.576	   -58.210	   -27.192	      27.2	      28.8	      83.8
	2012	   10	 21	   -69.826	   -59.396	   -30.610	      27.5	      26.4	      75.7
	2012	   10	 26	   -69.404	   -60.682	   -32.932	      24.5	      21.9	      63.2
	2012	   10	 31	   -65.496	   -54.618	   -34.926	      27.3	      33.5	      77.1
	2012	   11	  5	   -66.342	   -58.116	   -34.878	      29.6	      29.7	      49.5
	2012	   11	 11	   -59.952	   -40.496	   -30.260	      28.5	      52.7	      95.8
	2012	   11	 17	   -48.990	   -40.766	   -35.376	      34.9	      87.8	      95.3
	2012	   11	 24	   -50.434	   -41.502	   -35.428	      33.0	      92.3	      88.4
	2012	   12	  4	   -45.010	   -39.512	   -37.698	      35.5	      78.5	      75.2
	2012	   12	 13	   -42.238	   -38.688	   -37.066	      41.4	      85.7	      73.1
	2012	   12	 27	   -42.136	   -39.250	   -36.870	      40.5	      68.2	      56.0
	2013	    1	 10	   -41.146	   -37.560	   -36.940	      41.9	      75.8	      56.1
	2013	    1	 23	   -42.750	   -40.766	   -39.014	      35.1	      68.4	      58.9
	2013	    2	  6	   -42.364	   -40.668	   -38.790	      41.3	      77.5	      70.0
	2013	    2	 20	   -47.246	   -45.329	   -42.788	      34.5	      73.9	      64.4
	2013	    3	  6	   -47.136	   -46.959	   -48.272	      44.4	      75.1	      59.7
	2013	    3	 20	   -48.878	   -51.763	   -54.560	      43.1	      73.8	      53.3
	2013	    4	 10	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN
	2013	    4	 27	   -60.706	   -69.346	   -73.200	      51.7	      96.8	      51.5
	2013	    5	 10	   -64.424	   -74.716	   -78.378	      52.4	     101.9	      50.7
	2013	    5	 25	   -68.858	   -79.016	   -85.128	      42.4	      80.9	      51.4
	2013	    6	  7	   -71.112	   -83.256	   -85.744	      53.1	      99.4	      48.4
	2013	    6	 21	   -76.268	   -85.824	   -91.294	      36.0	      91.5	      56.8
	2013	    7	  7	   -78.836	   -89.694	   -93.832	      36.3	      87.8	       NaN
	2013	    7	 20	   -77.908	   -89.052	   -92.058	      45.5	      91.5	      45.8
	2013	    8	  2	   -83.648	   -91.620	   -91.836	      39.9	     100.3	      51.0
	2013	    8	 17	   -80.512	   -90.032	   -91.890	      38.5	      84.6	       NaN
	2013	    8	 26	   -81.572	   -88.868	   -88.096	      33.5	      56.5	      54.9
	2013	    9	  1	   -80.652	   -87.938	   -87.792	      38.8	      79.3	      50.5
	2013	    9	  7	   -78.862	   -84.714	   -81.216	      37.9	      54.6	      42.2
	2013	    9	 11	   -82.034	   -87.004	   -82.380	      21.4	      41.9	      33.1
	2013	    9	 15	   -79.354	   -87.190	   -83.402	      31.1	      26.4	      18.1
	2013	    9	 17	   -79.222	   -84.586	   -78.454	      26.1	      21.0	      33.0
	2013	    9	 19	   -79.388	   -82.454	   -72.618	      27.0	      27.1	      31.3
	2013	    9	 23	   -78.382	   -83.086	   -75.256	      27.8	      18.0	      33.8
	2013	    9	 26	   -77.214	   -82.108	   -74.852	      25.4	      12.5	      27.4
	2013	    9	 29	   -80.162	   -83.366	   -72.324	      21.1	       8.9	      29.0
	2013	   10	  2	   -76.728	   -79.392	   -66.152	      26.7	      13.6	      32.7
	2013	   10	  5	   -77.812	   -78.410	   -62.258	      22.8	      14.7	      39.6
	2013	   10	  9	   -75.832	   -79.558	   -68.030	      26.4	      14.1	      30.4
	2013	   10	 13	   -72.662	   -71.310	   -47.444	      32.0	      11.7	      52.5
	2013	   10	 17	   -76.462	   -70.292	   -45.230	      19.0	      15.6	      54.4
	2013	   10	 22	   -66.644	   -59.804	   -27.341	      28.9	      22.4	      76.6
	2013	   10	 27	   -69.250	   -65.090	   -40.704	      28.8	      15.8	      51.0
	2013	   11	  2	   -64.258	   -49.498	   -24.940	      26.4	      31.1	      92.9
	2013	   11	  8	   -61.930	   -50.566	   -28.328	      29.4	      29.6	      77.5
	2013	   11	 13	   -64.594	   -55.984	   -35.934	      29.8	      27.3	      57.4
	2013	   11	 18	   -60.794	   -44.752	   -30.480	      27.0	      48.9	      92.0
	2013	   11	 23	   -56.750	   -42.346	   -31.944	      30.9	      54.8	      92.8
	2013	   11	 28	   -50.306	   -41.924	   -37.034	      38.5	      76.7	      86.1
	2013	   12	  5	   -42.785	   -37.045	   -34.264	      40.0	      87.1	      79.4
	2013	   12	 12	   -42.934	   -38.606	   -35.574	      36.4	      78.5	      79.6
	2013	   12	 19	   -42.366	   -38.076	   -36.520	      39.9	      79.5	      64.2
	2013	   12	 26	   -42.054	   -38.750	   -35.904	      39.9	      72.9	      72.5
	2014	    1	  9	   -43.564	   -40.326	   -36.290	      42.4	      71.1	      71.2
	2014	    1	 24	   -42.428	   -39.394	       NaN	      41.0	      71.5	       NaN
	2014	    2	  7	   -45.678	   -42.020	   -39.802	      41.6	      76.8	      80.2
	2014	    2	 21	   -44.572	   -43.030	   -42.618	      43.0	      80.6	      52.5
	2014	    3	  8	   -45.984	   -45.918	   -47.300	      52.3	      89.8	      64.9
	2014	    3	 21	   -49.276	   -50.258	   -52.458	      51.0	      96.5	      60.2
	2014	    3	 31	   -52.690	   -54.444	   -57.440	      60.3	      96.8	       NaN
	2014	    4	 18	   -60.242	   -65.026	   -68.810	      48.0	     100.3	      55.9
	2014	    5	  2	   -62.786	   -71.274	   -76.196	      29.8	      82.7	      60.0
	2014	    5	 16	   -61.856	   -73.510	   -80.330	      52.0	     103.2	      62.0
	2014	    5	 30	   -71.550	   -80.696	   -85.762	      41.3	     101.8	      58.3
	2014	    6	 14	   -77.714	   -85.980	   -90.006	      32.7	      98.5	      54.6
	2014	    6	 27	   -75.688	   -86.890	   -90.516	      51.5	      97.4	      55.2
	2014	    7	 11	   -77.192	   -88.116	   -90.880	      43.1	     103.6	      52.8
	2014	    7	 24	   -79.812	   -88.188	   -88.632	      53.2	     113.9	      60.7
	2014	    8	  8	   -83.976	   -90.424	   -88.700	      34.2	     102.5	      56.0
	2014	    8	 18	   -81.900	   -88.902	   -88.706	      55.8	     110.2	      57.0
	2014	    8	 26	   -80.454	   -89.202	   -89.226	      48.3	     106.7	      61.4
	2014	    9	  1	   -79.516	   -87.326	   -87.750	      36.7	      76.0	      49.1
	2014	    9	  5	       NaN	       NaN	       NaN	       NaN	       NaN	       NaN
	2014	    9	  6	   -82.308	   -89.168	   -86.914	      39.3	      91.7	      56.4
	2014	    9	 11	   -83.448	   -88.252	   -85.650	      29.7	      56.7	      33.2
	2014	    9	 15	   -76.964	   -83.992	   -79.628	      37.6	      49.2	      43.5
	2014	    9	 19	   -76.984	   -83.748	   -79.996	      32.4	      44.4	      32.4
	2014	    9	 23	   -77.564	   -83.964	   -74.630	      33.6	      24.2	      34.1
	2014	    9	 26	   -77.400	   -82.854	   -73.252	      25.6	      15.1	      31.0
	2014	    9	 29	   -81.404	   -84.928	   -77.504	      21.5	       8.8	      24.4
	2014	   10	  2	   -76.050	   -83.798	   -75.270	      30.3	       6.0	      30.5
	2014	   10	  5	   -71.998	   -78.314	   -65.738	      32.3	      27.6	      35.1
	2014	   10	  8	   -73.174	   -76.054	   -58.606	      25.8	       6.0	      37.6
	2014	   10	 12	   -70.384	   -69.354	   -46.686	      28.5	      16.6	      45.6
	2014	   10	 16	   -72.786	   -73.472	   -51.870	      25.1	       6.8	      43.2
	2014	   10	 21	   -73.826	   -74.248	   -52.508	      28.9	      18.0	      40.6
	2014	   10	 26	   -77.202	   -74.950	   -54.274	      23.4	      20.2	      40.9
	2014	   10	 31	   -71.796	   -67.336	   -45.638	      24.0	      13.1	      41.9
	2014	   11	  5	   -73.018	   -65.762	   -37.966	      27.9	      14.7	      55.4
	2014	   11	 11	   -65.262	   -62.018	   -42.032	      32.0	      17.9	      50.5
	2014	   11	 18	   -63.816	   -54.562	   -28.928	      34.3	      22.2	      64.4
	2014	   11	 25	   -55.118	   -40.080	   -30.826	      35.2	      60.5	     104.4
	2014	   12	  3	   -62.674	   -46.408	   -27.538	      26.3	      35.8	      92.8
	2014	   12	 17	   -48.518	   -36.508	   -31.568	      37.7	      60.9	      89.2
	2014	   12	 29	   -45.500	   -38.982	   -34.680	      45.4	      81.0	      69.3
	2015	    1	 12	   -43.402	   -38.678	   -35.922	      44.5	      83.7	      75.3
	2015	    1	 23	   -44.576	   -39.514	   -37.396	      40.0	      76.0	      58.6
	2015	    2	  8	   -44.828	   -41.586	   -41.124	      41.2	      71.2	      45.3
	2015	    2	 23	   -45.326	   -43.390	   -42.702	      41.6	      73.2	      73.9
	2015	    3	  9	   -46.248	   -48.204	   -49.438	      42.0	      79.7	      51.3
	2015	    4	  8	   -54.350	   -58.776	   -62.486	      59.1	      88.0	      45.0
	2015	    4	 22	   -67.326	   -67.680	       NaN	      36.6	       NaN	       NaN
	2015	    5	  7	   -62.550	   -73.286	   -78.452	      34.3	      80.4	      52.2
	2015	    5	 20	   -69.430	   -78.506	   -82.182	      51.2	      93.5	      46.9
	2015	    6	  3	   -70.618	   -81.990	   -84.158	      49.8	      97.3	      45.3
	2015	    6	 17	   -74.294	   -84.058	   -85.774	      41.8	      89.7	      48.9
	2015	    7	  1	   -76.276	   -87.664	   -90.322	      54.5	      94.1	      47.8
	2015	    7	 15	   -84.874	   -91.634	   -91.782	      28.3	      83.3	      49.0
	2015	    7	 29	   -81.136	   -90.682	   -91.504	      53.3	      99.3	      54.0
	2015	    8	  9	   -82.282	   -90.944	   -89.696	      42.1	      84.8	      53.5
	2015	    8	 18	   -82.100	   -89.268	   -87.730	      43.7	      89.8	      51.3
	2015	    8	 26	   -81.018	   -88.106	   -85.388	      51.2	      84.3	      54.2
	2015	    9	  1	   -81.922	   -88.322	   -84.750	      44.6	      73.5	      50.8
	2015	    9	  5	   -82.804	   -89.084	   -84.684	      37.7	      77.0	      52.9
	2015	    9	  8	   -79.006	   -85.720	   -82.878	      39.9	      66.8	      45.7
	2015	    9	 12	   -79.638	   -84.870	   -80.554	      50.1	      51.6	      46.2
	2015	    9	 15	   -78.494	   -85.054	   -80.198	      33.0	      26.7	      47.4
	2015	    9	 18	   -79.080	   -84.808	   -77.824	      27.7	      31.4	      44.5
	2015	    9	 21	   -81.586	   -83.848	   -75.122	      34.4	      33.9	      42.7
	2015	    9	 24	   -85.952	   -84.658	   -74.510	      20.4	      21.3	      41.4
	2015	    9	 27	   -81.948	   -85.318	   -75.026	      25.3	      10.7	      39.6
	2015	    9	 30	   -81.628	   -87.142	   -75.632	      17.5	      12.3	      36.0
	2015	   10	  3	   -81.948	   -86.772	   -76.192	      16.1	       6.9	      38.3
	2015	   10	  6	   -79.830	   -83.508	   -72.988	      16.1	       7.0	      39.7
	2015	   10	  9	   -78.538	   -85.476	   -73.390	      16.0	       9.5	      33.7
	2015	   10	 12	   -77.468	   -83.556	   -70.452	      14.7	       1.2	      34.2
	2015	   10	 15	   -80.312	   -83.970	   -69.284	      13.4	       1.5	      38.3
	2015	   10	 18	   -76.944	   -82.046	   -66.280	      15.2	       2.7	      41.2
	2015	   10	 21	   -75.436	   -81.682	   -66.814	      11.7	       3.9	      37.4
	2015	   10	 24	   -80.236	   -80.808	   -64.344	      12.1	       6.9	      35.9
	2015	   10	 27	   -76.638	   -79.592	   -60.882	      17.1	       6.1	      39.0
	2015	   10	 31	   -75.002	   -77.170	   -58.578	      13.7	       6.9	      41.6
	2015	   11	  5	   -76.022	   -74.388	   -52.256	      15.1	       8.7	      43.2
	2015	   11	 11	   -74.194	   -72.394	   -48.944	      17.1	      12.2	      43.1
	2015	   11	 18	   -71.184	   -67.430	   -44.232	      15.9	      16.2	      40.8
	2015	   11	 24	   -72.912	   -64.998	   -41.032	      12.6	      17.8	      43.3
	2015	   12	  2	   -71.998	   -61.460	   -39.298	      15.3	      21.9	      45.5
	2015	   12	  8	   -65.954	   -58.270	   -37.016	      17.2	      25.4	      46.7
	2015	   12	 16	   -53.452	   -42.312	   -33.054	      20.0	      59.5	      91.2
	2015	   12	 23	   -51.818	   -38.988	   -32.778	      20.1	      56.1	      75.5
	2015	   12	 30	   -49.052	   -36.934	   -30.398	      21.7	      62.1	      84.0
	2016	    1	  6	   -46.650	   -36.956	   -31.934	      28.6	      74.1	      70.9
	2016	    1	 13	   -43.498	   -41.108	   -35.926	      28.6	      66.5	      78.2
	2016	    1	 20	   -45.446	   -39.034	   -34.914	      31.4	      67.8	      71.3
	2016	    1	 27	   -46.110	   -40.070	   -35.394	      33.7	      68.0	      69.9
	2016	    2	  3	   -46.038	   -40.470	   -37.542	      32.0	      71.7	      66.9
	2016	    2	 11	   -46.846	   -41.844	   -39.568	      37.4	      74.9	      63.4
	2016	    2	 17	   -45.240	   -42.016	   -39.704	      37.3	      72.4	      74.8
